transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,purchase_date,browsing_time_mins
T001314,C0207,P009,Face Moisturizer,Beauty,3,34.99,102.03,2024-03-16,16
T001315,C0207,P004,Yoga Mat,Sports,3,29.99,101.99,2024-05-25,33
T001316,C0208,P011,Desk Lamp,Home,1,39.99,36.79,2024-01-14,24
T001317,C0208,P003,Running Shoes,Sports,2,89.99,162.59,2024-03-30,9
T001318,C0209,P015,Scented Candle,Home,2,19.99,36.43,2024-02-18,31
T001319,C0209,P005,Coffee Maker,Kitchen,1,49.99,57.42,2024-01-02,27
T001320,C0209,P014,Protein Powder,Sports,1,44.99,40.01,2024-04-17,3
T001321,C0209,P003,Running Shoes,Sports,2,89.99,201.82,2024-05-29,43
T001322,C0209,P002,Smart Watch,Electronics,2,199.99,410.33,2024-03-08,9
T001323,C0209,P001,Wireless Headphones,Electronics,3,79.99,219.65,2024-01-11,7
T001324,C0209,P003,Running Shoes,Sports,2,89.99,204.4,2024-05-13,40
T001325,C0210,P013,Gaming Mouse,Electronics,3,59.99,178.26,2024-07-05,26
T001326,C0210,P005,Coffee Maker,Kitchen,2,49.99,106.29,2024-07-01,35
T001327,C0211,P010,Vitamin C Serum,Beauty,1,44.99,47.93,2024-08-05,6
T001328,C0211,P012,Throw Pillow Set,Home,3,54.99,140.47,2024-08-15,30
T001329,C0211,P014,Protein Powder,Sports,1,44.99,45.11,2024-05-26,38
T001330,C0211,P010,Vitamin C Serum,Beauty,3,44.99,136.32,2024-07-02,12
T001331,C0211,P015,Scented Candle,Home,1,19.99,18.42,2024-07-01,16
T001332,C0211,P005,Coffee Maker,Kitchen,1,49.99,42.79,2024-11-10,11
T001333,C0211,P008,Cookbook,Books,3,24.99,71.34,2024-06-13,24
T001334,C0211,P002,Smart Watch,Electronics,3,199.99,658.55,2024-07-09,27
T001335,C0211,P008,Cookbook,Books,3,24.99,78.35,2024-11-23,26
T001336,C0211,P012,Throw Pillow Set,Home,3,54.99,146.86,2024-03-03,2
T001337,C0211,P005,Coffee Maker,Kitchen,2,49.99,89.16,2024-03-14,37
T001338,C0211,P012,Throw Pillow Set,Home,1,54.99,57.83,2024-11-24,41
T001339,C0212,P007,Novel - Bestseller,Books,3,14.99,45.99,2024-03-11,31
T001340,C0212,P005,Coffee Maker,Kitchen,1,49.99,57.23,2024-04-22,32
T001341,C0212,P009,Face Moisturizer,Beauty,3,34.99,97.34,2024-10-02,41
T001342,C0212,P009,Face Moisturizer,Beauty,3,34.99,118.58,2024-06-30,40
T001343,C0212,P008,Cookbook,Books,1,24.99,23.8,2024-07-04,22
T001344,C0212,P008,Cookbook,Books,3,24.99,82.13,2024-09-23,21
T001345,C0213,P002,Smart Watch,Electronics,1,199.99,175.02,2024-08-15,36
T001346,C0213,P010,Vitamin C Serum,Beauty,1,44.99,46.14,2024-06-30,40
T001347,C0214,P001,Wireless Headphones,Electronics,2,79.99,148.49,2024-10-09,14
T001348,C0214,P015,Scented Candle,Home,1,19.99,17.59,2024-09-16,33
T001349,C0214,P007,Novel - Bestseller,Books,3,14.99,44.26,2024-02-14,41
T001350,C0214,P012,Throw Pillow Set,Home,1,54.99,62.59,2024-04-30,33
T001351,C0214,P006,Air Fryer,Kitchen,1,69.99,72.91,2024-10-10,23
T001352,C0214,P010,Vitamin C Serum,Beauty,1,44.99,48.54,2024-03-31,19
T001353,C0214,P005,Coffee Maker,Kitchen,3,49.99,146.28,2024-06-01,6
T001354,C0214,P001,Wireless Headphones,Electronics,3,79.99,234.75,2024-08-26,27
T001355,C0214,P002,Smart Watch,Electronics,3,199.99,663.54,2024-09-26,16
T001356,C0214,P004,Yoga Mat,Sports,1,29.99,27.22,2024-01-10,24
T001357,C0215,P011,Desk Lamp,Home,2,39.99,88.3,2024-04-08,40
T001358,C0216,P014,Protein Powder,Sports,2,44.99,85.5,2024-06-22,5
T001359,C0217,P014,Protein Powder,Sports,3,44.99,127.81,2024-02-22,17
T001360,C0217,P010,Vitamin C Serum,Beauty,3,44.99,132.84,2024-04-30,44
T001361,C0218,P010,Vitamin C Serum,Beauty,2,44.99,84.21,2024-03-02,2
T001362,C0218,P001,Wireless Headphones,Electronics,2,79.99,180.0,2024-08-07,16
T001363,C0218,P013,Gaming Mouse,Electronics,2,59.99,131.44,2024-03-24,8
T001364,C0218,P011,Desk Lamp,Home,2,39.99,78.27,2024-03-06,32
T001365,C0219,P014,Protein Powder,Sports,2,44.99,79.92,2024-08-07,38
T001366,C0219,P005,Coffee Maker,Kitchen,1,49.99,52.37,2024-02-23,9
T001367,C0219,P010,Vitamin C Serum,Beauty,2,44.99,90.74,2024-06-02,31
T001368,C0219,P001,Wireless Headphones,Electronics,3,79.99,231.57,2024-10-09,12
T001369,C0219,P013,Gaming Mouse,Electronics,1,59.99,65.15,2024-02-18,37
T001370,C0219,P013,Gaming Mouse,Electronics,3,59.99,161.14,2024-09-05,32
T001371,C0219,P003,Running Shoes,Sports,1,89.99,96.91,2024-08-22,44
T001372,C0219,P008,Cookbook,Books,3,24.99,78.08,2024-07-24,23
T001373,C0219,P009,Face Moisturizer,Beauty,3,34.99,115.97,2024-06-18,12
T001374,C0219,P011,Desk Lamp,Home,3,39.99,128.62,2024-05-21,12
T001375,C0219,P008,Cookbook,Books,2,24.99,45.0,2024-04-16,15
T001376,C0220,P015,Scented Candle,Home,3,19.99,54.62,2024-09-25,11
T001377,C0220,P005,Coffee Maker,Kitchen,3,49.99,133.6,2024-06-21,23
T001378,C0220,P003,Running Shoes,Sports,2,89.99,192.39,2024-07-13,6
T001379,C0220,P010,Vitamin C Serum,Beauty,2,44.99,88.63,2024-03-24,36
T001380,C0220,P007,Novel - Bestseller,Books,1,14.99,13.38,2024-08-30,34
T001381,C0220,P011,Desk Lamp,Home,1,39.99,34.65,2024-04-10,44
T001382,C0221,P014,Protein Powder,Sports,2,44.99,102.67,2024-05-30,31
T001383,C0221,P008,Cookbook,Books,3,24.99,67.0,2024-01-24,38
T001384,C0221,P002,Smart Watch,Electronics,2,199.99,433.91,2024-01-06,16
T001385,C0221,P008,Cookbook,Books,2,24.99,44.82,2024-03-23,2
T001386,C0221,P006,Air Fryer,Kitchen,1,69.99,79.54,2024-01-12,41
T001387,C0221,P007,Novel - Bestseller,Books,3,14.99,50.29,2024-03-27,12
T001388,C0221,P006,Air Fryer,Kitchen,3,69.99,226.81,2024-02-21,43
T001389,C0221,P006,Air Fryer,Kitchen,3,69.99,199.72,2024-01-02,19
T001390,C0221,P011,Desk Lamp,Home,2,39.99,89.31,2024-03-06,9
T001391,C0222,P002,Smart Watch,Electronics,3,199.99,575.98,2024-08-08,29
T001392,C0222,P014,Protein Powder,Sports,2,44.99,102.29,2024-10-21,43
T001393,C0222,P003,Running Shoes,Sports,1,89.99,92.11,2024-08-23,29
T001394,C0222,P006,Air Fryer,Kitchen,3,69.99,210.04,2024-05-30,43
T001395,C0222,P007,Novel - Bestseller,Books,3,14.99,46.92,2024-04-07,12
T001396,C0222,P012,Throw Pillow Set,Home,3,54.99,185.75,2024-03-25,35
T001397,C0222,P008,Cookbook,Books,1,24.99,26.92,2024-10-16,19
T001398,C0223,P005,Coffee Maker,Kitchen,1,49.99,52.59,2024-03-13,15
T001399,C0223,P011,Desk Lamp,Home,2,39.99,79.33,2024-03-28,23
T001400,C0223,P007,Novel - Bestseller,Books,1,14.99,17.12,2024-03-09,12
T001401,C0223,P014,Protein Powder,Sports,2,44.99,99.79,2024-03-10,41
T001402,C0223,P013,Gaming Mouse,Electronics,3,59.99,171.87,2024-04-16,10
T001403,C0223,P009,Face Moisturizer,Beauty,1,34.99,35.51,2024-03-10,35
T001404,C0223,P001,Wireless Headphones,Electronics,3,79.99,259.77,2024-04-01,34
T001405,C0223,P008,Cookbook,Books,2,24.99,45.41,2024-08-04,41
T001406,C0224,P002,Smart Watch,Electronics,2,199.99,394.25,2024-01-06,24
T001407,C0224,P006,Air Fryer,Kitchen,2,69.99,158.95,2024-01-28,21
T001408,C0225,P005,Coffee Maker,Kitchen,2,49.99,100.1,2024-07-26,29
T001409,C0225,P006,Air Fryer,Kitchen,2,69.99,141.07,2024-07-24,18
T001410,C0225,P002,Smart Watch,Electronics,3,199.99,597.06,2024-03-25,17
T001411,C0226,P013,Gaming Mouse,Electronics,3,59.99,180.48,2024-02-14,2
T001412,C0226,P007,Novel - Bestseller,Books,1,14.99,14.66,2024-01-17,9
T001413,C0226,P014,Protein Powder,Sports,1,44.99,51.07,2024-10-09,4
T001414,C0226,P009,Face Moisturizer,Beauty,2,34.99,60.59,2024-10-07,26
T001415,C0227,P014,Protein Powder,Sports,3,44.99,140.45,2024-04-01,24
T001416,C0227,P001,Wireless Headphones,Electronics,3,79.99,223.68,2024-03-16,12
T001417,C0228,P011,Desk Lamp,Home,1,39.99,45.02,2024-01-14,14
T001418,C0228,P014,Protein Powder,Sports,3,44.99,117.35,2024-02-01,25
T001419,C0229,P009,Face Moisturizer,Beauty,2,34.99,73.42,2024-02-13,10
T001420,C0229,P008,Cookbook,Books,2,24.99,45.62,2024-02-23,14
T001421,C0230,P007,Novel - Bestseller,Books,3,14.99,44.43,2024-06-26,39
T001422,C0231,P001,Wireless Headphones,Electronics,2,79.99,157.24,2024-04-27,28
T001423,C0231,P004,Yoga Mat,Sports,3,29.99,101.27,2024-03-03,30
T001424,C0232,P009,Face Moisturizer,Beauty,3,34.99,100.32,2024-07-19,13
T001425,C0232,P006,Air Fryer,Kitchen,1,69.99,66.02,2024-07-30,13
T001426,C0232,P010,Vitamin C Serum,Beauty,1,44.99,48.17,2024-07-13,16
T001427,C0232,P013,Gaming Mouse,Electronics,2,59.99,137.56,2024-03-07,44
T001428,C0233,P008,Cookbook,Books,1,24.99,25.1,2024-06-25,29
T001429,C0233,P011,Desk Lamp,Home,3,39.99,125.94,2024-10-17,24
T001430,C0233,P008,Cookbook,Books,2,24.99,44.37,2024-08-11,17
T001431,C0233,P013,Gaming Mouse,Electronics,2,59.99,102.74,2024-11-10,21
T001432,C0233,P001,Wireless Headphones,Electronics,2,79.99,164.55,2024-06-30,35
T001433,C0233,P004,Yoga Mat,Sports,1,29.99,26.06,2024-09-13,35
T001434,C0233,P005,Coffee Maker,Kitchen,3,49.99,131.73,2024-04-28,24
T001435,C0233,P009,Face Moisturizer,Beauty,3,34.99,91.19,2024-11-10,4
T001436,C0233,P003,Running Shoes,Sports,2,89.99,206.0,2024-05-28,31
T001437,C0233,P015,Scented Candle,Home,3,19.99,55.8,2024-03-28,21
T001438,C0233,P005,Coffee Maker,Kitchen,3,49.99,130.65,2024-11-11,37
T001439,C0234,P008,Cookbook,Books,1,24.99,26.7,2024-04-03,4
T001440,C0234,P015,Scented Candle,Home,1,19.99,20.73,2024-08-03,20
T001441,C0234,P012,Throw Pillow Set,Home,2,54.99,109.73,2024-02-05,44
T001442,C0234,P008,Cookbook,Books,1,24.99,23.32,2024-01-03,11
T001443,C0235,P002,Smart Watch,Electronics,1,199.99,182.06,2024-04-07,34
T001444,C0235,P001,Wireless Headphones,Electronics,3,79.99,206.56,2024-01-27,36
T001445,C0235,P011,Desk Lamp,Home,1,39.99,37.34,2024-03-19,20
T001446,C0236,P010,Vitamin C Serum,Beauty,2,44.99,82.14,2024-07-07,12
T001447,C0236,P013,Gaming Mouse,Electronics,3,59.99,186.84,2024-07-04,30
T001448,C0236,P004,Yoga Mat,Sports,1,29.99,27.17,2024-01-26,14
T001449,C0237,P012,Throw Pillow Set,Home,3,54.99,186.02,2024-01-20,20
T001450,C0238,P003,Running Shoes,Sports,2,89.99,179.7,2024-04-18,26
T001451,C0239,P005,Coffee Maker,Kitchen,1,49.99,42.62,2024-04-18,19
T001452,C0240,P009,Face Moisturizer,Beauty,2,34.99,71.6,2024-07-05,6
T001453,C0240,P001,Wireless Headphones,Electronics,2,79.99,169.44,2024-03-20,14
T001454,C0240,P009,Face Moisturizer,Beauty,1,34.99,33.32,2024-08-09,27
T001455,C0240,P007,Novel - Bestseller,Books,1,14.99,13.09,2024-06-21,37
T001456,C0240,P002,Smart Watch,Electronics,2,199.99,424.8,2024-07-09,17
T001457,C0240,P004,Yoga Mat,Sports,1,29.99,28.82,2024-08-07,25
T001458,C0240,P014,Protein Powder,Sports,1,44.99,50.56,2024-03-05,23
T001459,C0240,P015,Scented Candle,Home,2,19.99,42.01,2024-08-03,28
T001460,C0240,P002,Smart Watch,Electronics,1,199.99,187.21,2024-07-17,14
T001461,C0240,P008,Cookbook,Books,3,24.99,72.36,2024-07-06,31
T001462,C0240,P002,Smart Watch,Electronics,3,199.99,531.12,2024-10-18,29
T001463,C0240,P011,Desk Lamp,Home,1,39.99,44.81,2024-06-16,41
T001464,C0240,P014,Protein Powder,Sports,1,44.99,46.29,2024-06-11,21
T001465,C0240,P003,Running Shoes,Sports,1,89.99,90.62,2024-05-16,11
T001466,C0240,P008,Cookbook,Books,3,24.99,68.12,2024-05-03,28
T001467,C0240,P015,Scented Candle,Home,1,19.99,18.48,2024-06-02,7
T001468,C0240,P012,Throw Pillow Set,Home,1,54.99,50.04,2024-11-13,16
T001469,C0240,P005,Coffee Maker,Kitchen,2,49.99,97.17,2024-10-15,36
T001470,C0240,P009,Face Moisturizer,Beauty,1,34.99,38.33,2024-08-21,37
T001471,C0240,P012,Throw Pillow Set,Home,2,54.99,116.34,2024-05-15,43
T001472,C0240,P005,Coffee Maker,Kitchen,3,49.99,146.01,2024-10-27,32
T001473,C0240,P007,Novel - Bestseller,Books,1,14.99,15.1,2024-02-20,25
T001474,C0240,P014,Protein Powder,Sports,3,44.99,138.51,2024-05-18,42
T001475,C0240,P008,Cookbook,Books,2,24.99,53.82,2024-03-14,4
T001476,C0241,P008,Cookbook,Books,2,24.99,49.05,2024-04-07,42
T001477,C0241,P004,Yoga Mat,Sports,2,29.99,55.29,2024-06-01,35
T001478,C0242,P008,Cookbook,Books,1,24.99,27.94,2024-02-26,25
T001479,C0242,P009,Face Moisturizer,Beauty,1,34.99,31.11,2024-07-06,34
T001480,C0242,P003,Running Shoes,Sports,3,89.99,275.75,2024-03-07,17
T001481,C0243,P007,Novel - Bestseller,Books,3,14.99,45.2,2024-03-31,18
T001482,C0243,P004,Yoga Mat,Sports,2,29.99,57.69,2024-03-08,29
T001483,C0243,P015,Scented Candle,Home,3,19.99,54.71,2024-08-12,11
T001484,C0243,P010,Vitamin C Serum,Beauty,2,44.99,82.36,2024-03-07,43
T001485,C0244,P009,Face Moisturizer,Beauty,3,34.99,89.35,2024-01-18,28
T001486,C0244,P012,Throw Pillow Set,Home,2,54.99,108.64,2024-02-08,2
T001487,C0245,P015,Scented Candle,Home,2,19.99,44.26,2024-01-03,10
T001488,C0246,P003,Running Shoes,Sports,1,89.99,92.58,2024-06-29,27
T001489,C0246,P014,Protein Powder,Sports,2,44.99,76.95,2024-05-11,34
T001490,C0246,P002,Smart Watch,Electronics,2,199.99,396.87,2024-10-06,19
T001491,C0246,P005,Coffee Maker,Kitchen,1,49.99,50.94,2024-05-23,26
T001492,C0246,P013,Gaming Mouse,Electronics,3,59.99,176.83,2024-04-02,34
T001493,C0246,P013,Gaming Mouse,Electronics,3,59.99,195.63,2024-10-14,36
T001494,C0246,P014,Protein Powder,Sports,2,44.99,103.33,2024-08-08,22
T001495,C0246,P007,Novel - Bestseller,Books,3,14.99,51.62,2024-06-06,6
T001496,C0246,P006,Air Fryer,Kitchen,2,69.99,142.41,2024-08-28,42
T001497,C0246,P015,Scented Candle,Home,3,19.99,54.11,2024-05-10,26
T001498,C0246,P013,Gaming Mouse,Electronics,2,59.99,122.58,2024-08-28,10
T001499,C0247,P009,Face Moisturizer,Beauty,3,34.99,97.55,2024-02-26,37
T001500,C0247,P005,Coffee Maker,Kitchen,1,49.99,55.54,2024-09-10,17
T001501,C0247,P014,Protein Powder,Sports,3,44.99,126.36,2024-04-07,43
T001502,C0247,P001,Wireless Headphones,Electronics,1,79.99,75.5,2024-07-19,11
T001503,C0248,P005,Coffee Maker,Kitchen,2,49.99,109.13,2024-09-17,34
T001504,C0248,P012,Throw Pillow Set,Home,1,54.99,52.23,2024-05-14,21
T001505,C0248,P005,Coffee Maker,Kitchen,1,49.99,47.24,2024-10-27,17
T001506,C0248,P014,Protein Powder,Sports,1,44.99,41.68,2024-04-04,24
T001507,C0248,P010,Vitamin C Serum,Beauty,3,44.99,120.72,2024-09-13,35
T001508,C0248,P010,Vitamin C Serum,Beauty,2,44.99,86.34,2024-08-14,32
T001509,C0248,P011,Desk Lamp,Home,3,39.99,136.45,2024-10-11,9
T001510,C0248,P008,Cookbook,Books,3,24.99,67.77,2024-06-09,7
T001511,C0248,P014,Protein Powder,Sports,3,44.99,115.24,2024-12-01,21
T001512,C0248,P003,Running Shoes,Sports,1,89.99,90.22,2024-11-13,2
T001513,C0248,P008,Cookbook,Books,2,24.99,56.51,2024-08-21,4
T001514,C0249,P009,Face Moisturizer,Beauty,2,34.99,62.1,2024-07-18,2
T001515,C0249,P008,Cookbook,Books,2,24.99,43.82,2024-06-08,9
T001516,C0249,P006,Air Fryer,Kitchen,2,69.99,134.24,2024-06-06,20
T001517,C0250,P006,Air Fryer,Kitchen,2,69.99,157.17,2024-07-06,32
T001518,C0250,P009,Face Moisturizer,Beauty,3,34.99,103.36,2024-10-26,7
T001519,C0250,P013,Gaming Mouse,Electronics,2,59.99,117.53,2024-05-25,40
T001520,C0250,P009,Face Moisturizer,Beauty,3,34.99,113.83,2024-07-15,7
T001521,C0250,P007,Novel - Bestseller,Books,3,14.99,46.78,2024-07-07,27
T001522,C0250,P008,Cookbook,Books,2,24.99,55.57,2024-10-12,32
T001523,C0251,P015,Scented Candle,Home,1,19.99,21.39,2024-07-12,33
T001524,C0251,P006,Air Fryer,Kitchen,2,69.99,154.93,2024-06-29,42
T001525,C0251,P014,Protein Powder,Sports,2,44.99,81.36,2024-09-07,41
T001526,C0251,P004,Yoga Mat,Sports,1,29.99,32.39,2024-07-25,42
T001527,C0251,P012,Throw Pillow Set,Home,3,54.99,182.51,2024-08-18,12
T001528,C0251,P004,Yoga Mat,Sports,2,29.99,52.9,2024-04-02,18
T001529,C0251,P010,Vitamin C Serum,Beauty,2,44.99,94.28,2024-07-18,42
T001530,C0251,P007,Novel - Bestseller,Books,2,14.99,32.99,2024-03-18,15
T001531,C0251,P004,Yoga Mat,Sports,2,29.99,53.06,2024-11-27,19
T001532,C0251,P014,Protein Powder,Sports,3,44.99,142.28,2024-03-22,9
T001533,C0251,P013,Gaming Mouse,Electronics,3,59.99,194.16,2024-05-22,23
T001534,C0251,P007,Novel - Bestseller,Books,1,14.99,16.34,2024-05-14,10
T001535,C0251,P001,Wireless Headphones,Electronics,2,79.99,155.95,2024-06-21,38
T001536,C0251,P006,Air Fryer,Kitchen,3,69.99,219.32,2024-08-11,12
T001537,C0251,P012,Throw Pillow Set,Home,3,54.99,166.51,2024-08-14,39
T001538,C0251,P008,Cookbook,Books,2,24.99,56.49,2024-11-11,28
T001539,C0251,P012,Throw Pillow Set,Home,3,54.99,142.18,2024-05-29,10
T001540,C0251,P015,Scented Candle,Home,1,19.99,21.18,2024-12-24,27
T001541,C0252,P013,Gaming Mouse,Electronics,1,59.99,57.88,2024-10-12,23
T001542,C0252,P007,Novel - Bestseller,Books,2,14.99,30.82,2024-04-18,15
T001543,C0252,P007,Novel - Bestseller,Books,3,14.99,45.86,2024-08-17,18
T001544,C0252,P011,Desk Lamp,Home,2,39.99,71.51,2024-06-10,17
T001545,C0252,P013,Gaming Mouse,Electronics,3,59.99,177.1,2024-04-14,4
T001546,C0252,P014,Protein Powder,Sports,2,44.99,91.08,2024-07-07,44
T001547,C0252,P011,Desk Lamp,Home,3,39.99,113.46,2024-09-21,31
T001548,C0252,P003,Running Shoes,Sports,2,89.99,169.08,2024-10-25,24
T001549,C0253,P008,Cookbook,Books,2,24.99,44.47,2024-04-30,20
T001550,C0254,P001,Wireless Headphones,Electronics,1,79.99,87.31,2024-09-15,16
T001551,C0254,P003,Running Shoes,Sports,2,89.99,190.45,2024-05-06,15
T001552,C0254,P009,Face Moisturizer,Beauty,2,34.99,67.97,2024-01-28,19
T001553,C0254,P010,Vitamin C Serum,Beauty,2,44.99,85.81,2024-09-09,2
T001554,C0254,P006,Air Fryer,Kitchen,1,69.99,63.41,2024-04-10,6
T001555,C0254,P014,Protein Powder,Sports,3,44.99,128.92,2024-09-05,30
T001556,C0254,P002,Smart Watch,Electronics,3,199.99,660.43,2024-02-18,13
T001557,C0255,P014,Protein Powder,Sports,1,44.99,39.3,2024-10-22,18
T001558,C0256,P014,Protein Powder,Sports,3,44.99,141.72,2024-05-17,11
T001559,C0257,P008,Cookbook,Books,1,24.99,22.37,2024-09-23,26
T001560,C0257,P002,Smart Watch,Electronics,1,199.99,217.71,2024-06-10,18
T001561,C0257,P009,Face Moisturizer,Beauty,3,34.99,103.95,2024-06-21,10
T001562,C0257,P015,Scented Candle,Home,2,19.99,35.42,2024-06-08,34
T001563,C0257,P008,Cookbook,Books,2,24.99,55.97,2024-09-20,26
T001564,C0257,P001,Wireless Headphones,Electronics,2,79.99,149.6,2024-03-11,17
T001565,C0257,P012,Throw Pillow Set,Home,1,54.99,48.9,2024-01-08,16
T001566,C0257,P003,Running Shoes,Sports,2,89.99,166.07,2024-07-24,11
T001567,C0257,P007,Novel - Bestseller,Books,1,14.99,12.8,2024-03-03,24
T001568,C0258,P014,Protein Powder,Sports,3,44.99,133.35,2024-01-31,3
T001569,C0258,P011,Desk Lamp,Home,3,39.99,102.64,2024-03-07,25
T001570,C0258,P003,Running Shoes,Sports,3,89.99,252.4,2024-06-28,11
T001571,C0259,P002,Smart Watch,Electronics,3,199.99,552.57,2024-05-27,7
T001572,C0259,P008,Cookbook,Books,1,24.99,28.73,2024-09-10,11
T001573,C0259,P013,Gaming Mouse,Electronics,3,59.99,156.59,2024-10-30,42
T001574,C0259,P005,Coffee Maker,Kitchen,2,49.99,111.42,2024-04-01,40
T001575,C0259,P006,Air Fryer,Kitchen,2,69.99,127.89,2024-07-20,4
T001576,C0259,P010,Vitamin C Serum,Beauty,3,44.99,122.47,2024-04-25,38
T001577,C0259,P012,Throw Pillow Set,Home,3,54.99,143.48,2024-10-28,43
T001578,C0259,P007,Novel - Bestseller,Books,3,14.99,50.47,2024-09-22,41
T001579,C0259,P011,Desk Lamp,Home,2,39.99,89.08,2024-02-27,27
T001580,C0259,P002,Smart Watch,Electronics,1,199.99,174.22,2024-05-15,44
T001581,C0259,P014,Protein Powder,Sports,2,44.99,91.44,2024-04-25,31
T001582,C0259,P006,Air Fryer,Kitchen,2,69.99,150.0,2024-03-10,10
T001583,C0259,P014,Protein Powder,Sports,3,44.99,144.54,2024-03-11,4
T001584,C0259,P011,Desk Lamp,Home,1,39.99,39.65,2024-03-07,32
T001585,C0259,P014,Protein Powder,Sports,2,44.99,101.68,2024-06-26,36
T001586,C0259,P009,Face Moisturizer,Beauty,2,34.99,70.1,2024-03-27,22
T001587,C0259,P007,Novel - Bestseller,Books,3,14.99,39.63,2024-03-10,32
T001588,C0259,P006,Air Fryer,Kitchen,2,69.99,130.34,2024-08-27,15
T001589,C0259,P011,Desk Lamp,Home,3,39.99,113.44,2024-07-29,7
T001590,C0259,P012,Throw Pillow Set,Home,1,54.99,56.33,2024-04-23,35
T001591,C0259,P015,Scented Candle,Home,2,19.99,41.53,2024-11-27,10
T001592,C0260,P013,Gaming Mouse,Electronics,3,59.99,172.22,2024-04-12,25
T001593,C0261,P008,Cookbook,Books,2,24.99,48.18,2024-07-31,7
T001594,C0261,P014,Protein Powder,Sports,3,44.99,119.3,2024-02-11,19
T001595,C0261,P009,Face Moisturizer,Beauty,1,34.99,31.59,2024-05-21,40
T001596,C0261,P001,Wireless Headphones,Electronics,1,79.99,73.38,2024-05-07,16
T001597,C0261,P010,Vitamin C Serum,Beauty,2,44.99,102.05,2024-11-11,27
T001598,C0261,P002,Smart Watch,Electronics,2,199.99,353.5,2024-07-04,42
T001599,C0261,P004,Yoga Mat,Sports,1,29.99,27.77,2024-02-07,8
T001600,C0262,P011,Desk Lamp,Home,1,39.99,35.21,2024-05-15,8
T001601,C0262,P011,Desk Lamp,Home,1,39.99,45.67,2024-06-06,14
T001602,C0262,P015,Scented Candle,Home,1,19.99,22.8,2024-03-06,29
T001603,C0262,P005,Coffee Maker,Kitchen,1,49.99,55.38,2024-06-29,5
T001604,C0263,P004,Yoga Mat,Sports,1,29.99,31.01,2024-05-13,15
T001605,C0263,P012,Throw Pillow Set,Home,3,54.99,188.14,2024-03-13,15
T001606,C0263,P002,Smart Watch,Electronics,2,199.99,423.43,2024-03-31,38
T001607,C0263,P007,Novel - Bestseller,Books,3,14.99,44.7,2024-03-08,16
T001608,C0264,P002,Smart Watch,Electronics,3,199.99,686.91,2024-07-03,22
T001609,C0264,P013,Gaming Mouse,Electronics,1,59.99,55.6,2024-07-26,7
T001610,C0264,P011,Desk Lamp,Home,2,39.99,67.99,2024-08-18,32
T001611,C0264,P012,Throw Pillow Set,Home,3,54.99,142.63,2024-02-25,15
T001612,C0264,P014,Protein Powder,Sports,3,44.99,150.99,2024-08-08,37
T001613,C0264,P002,Smart Watch,Electronics,2,199.99,357.68,2024-03-01,43
T001614,C0264,P008,Cookbook,Books,2,24.99,55.6,2024-10-27,31
T001615,C0264,P003,Running Shoes,Sports,1,89.99,96.97,2024-10-15,34
T001616,C0264,P012,Throw Pillow Set,Home,1,54.99,47.63,2024-11-06,29
T001617,C0264,P005,Coffee Maker,Kitchen,2,49.99,110.68,2024-02-21,9
T001618,C0264,P015,Scented Candle,Home,1,19.99,19.04,2024-10-19,25
T001619,C0265,P001,Wireless Headphones,Electronics,1,79.99,71.09,2024-12-29,37
T001620,C0265,P001,Wireless Headphones,Electronics,1,79.99,84.07,2024-10-31,21
T001621,C0265,P006,Air Fryer,Kitchen,3,69.99,197.22,2024-08-22,5
T001622,C0265,P013,Gaming Mouse,Electronics,1,59.99,68.39,2024-07-06,16
T001623,C0265,P001,Wireless Headphones,Electronics,3,79.99,204.36,2024-08-14,25
T001624,C0265,P005,Coffee Maker,Kitchen,2,49.99,103.18,2024-08-28,35
T001625,C0265,P006,Air Fryer,Kitchen,1,69.99,64.66,2024-10-27,18
T001626,C0265,P006,Air Fryer,Kitchen,1,69.99,63.86,2024-10-03,28
T001627,C0265,P007,Novel - Bestseller,Books,2,14.99,31.43,2024-05-31,32
T001628,C0265,P003,Running Shoes,Sports,2,89.99,184.09,2024-05-26,33
T001629,C0265,P004,Yoga Mat,Sports,3,29.99,90.47,2024-05-08,22
T001630,C0265,P009,Face Moisturizer,Beauty,3,34.99,118.26,2024-10-12,26
T001631,C0265,P007,Novel - Bestseller,Books,3,14.99,50.96,2024-07-25,37
T001632,C0265,P010,Vitamin C Serum,Beauty,3,44.99,131.93,2024-09-03,12
T001633,C0265,P011,Desk Lamp,Home,1,39.99,41.42,2024-05-18,44
T001634,C0265,P013,Gaming Mouse,Electronics,3,59.99,170.75,2024-09-07,36
T001635,C0265,P003,Running Shoes,Sports,1,89.99,81.04,2024-08-21,37
T001636,C0265,P003,Running Shoes,Sports,2,89.99,162.49,2024-08-06,27
T001637,C0266,P003,Running Shoes,Sports,1,89.99,89.81,2024-05-03,14
T001638,C0266,P002,Smart Watch,Electronics,3,199.99,631.32,2024-04-10,9
T001639,C0266,P010,Vitamin C Serum,Beauty,2,44.99,84.54,2024-06-12,18
T001640,C0266,P014,Protein Powder,Sports,2,44.99,87.36,2024-04-04,20
T001641,C0266,P007,Novel - Bestseller,Books,1,14.99,15.82,2024-10-09,41
T001642,C0267,P010,Vitamin C Serum,Beauty,3,44.99,115.72,2024-03-26,15
